time_sec,wall_distance,desired_distance,error,ransac_slope,ransac_intercept,wall_angle_rad,Kp,Kd,steering_angle_rad,velocity,forward_distance,corner_urgency,num_wall_points
1772931625.669044,0.5093,0.5000,0.0093,0.0873,0.5112,0.0870,2.00,0.80,-0.0390,1.00,1.5090,0.4955,500
1772931625.694219,0.5170,0.5000,0.0170,0.0844,0.5189,0.0842,2.00,0.80,-0.0272,1.00,1.5320,0.4837,500
1772931625.719776,0.5222,0.5000,0.0222,0.0824,0.5239,0.0822,2.00,0.80,-0.0239,1.00,1.5270,0.4863,500
1772931625.745904,0.5211,0.5000,0.0211,0.0841,0.5230,0.0839,2.00,0.80,-0.0220,1.00,1.5370,0.4811,500
1772931625.767625,0.5197,0.5000,0.0197,0.0864,0.5216,0.0862,2.00,0.80,-0.0227,1.00,1.5360,0.4817,500
1772931625.795218,0.5241,0.5000,0.0241,0.0843,0.5260,0.0841,2.00,0.80,-0.0169,1.00,1.5450,0.4770,500
1772931625.819257,0.5186,0.5000,0.0186,0.0876,0.5206,0.0874,2.00,0.80,-0.0234,1.00,1.5360,0.4817,500
1772931625.844247,0.5261,0.5000,0.0261,0.0832,0.5279,0.0830,2.00,0.80,-0.0170,1.00,1.5380,0.4806,500
1772931625.872847,0.5266,0.5000,0.0266,0.0829,0.5284,0.0827,2.00,0.80,-0.0156,1.00,1.5420,0.4785,500
1772931625.894361,0.5284,0.5000,0.0284,0.0814,0.5301,0.0812,2.00,0.80,-0.0165,1.00,1.5330,0.4832,500
1772931625.920956,0.5249,0.5000,0.0249,0.0841,0.5268,0.0839,2.00,0.80,-0.0187,1.00,1.5340,0.4827,500
1772931625.944967,0.5283,0.5000,0.0283,0.0792,0.5300,0.0791,2.00,0.80,-0.0168,1.00,1.5360,0.4817,500
1772931625.969841,0.5294,0.5000,0.0294,0.0769,0.5309,0.0767,2.00,0.80,-0.0196,1.00,1.5230,0.4884,500
1772931625.994370,0.5291,0.5000,0.0291,0.0759,0.5307,0.0758,2.00,0.80,-0.0196,1.00,1.5260,0.4868,500
1772931626.018092,0.5283,0.5000,0.0283,0.0751,0.5298,0.0749,2.00,0.80,-0.0247,1.00,1.5090,0.4955,500
1772931626.044793,0.5265,0.5000,0.0265,0.0735,0.5279,0.0734,2.00,0.80,-0.0293,1.00,1.4990,0.5005,500
1772931626.070670,0.5290,0.5000,0.0290,0.0681,0.5303,0.0680,2.00,0.80,-0.0331,1.00,1.4810,0.5094,500
1772931626.094098,0.5282,0.5000,0.0282,0.0661,0.5294,0.0660,2.00,0.80,-0.0371,1.00,1.4700,0.5148,500
1772931626.119806,0.5285,0.5000,0.0285,0.0650,0.5296,0.0649,2.00,0.80,-0.0357,1.00,1.4770,0.5114,500
1772931626.144906,0.5300,0.5000,0.0300,0.0624,0.5311,0.0624,2.00,0.80,-0.0356,1.00,1.4750,0.5123,500
1772931626.173664,0.5279,0.5000,0.0279,0.0617,0.5289,0.0616,2.00,0.80,-0.0384,1.00,1.4730,0.5133,500
1772931626.198765,0.5282,0.5000,0.0282,0.0605,0.5292,0.0604,2.00,0.80,-0.0423,1.00,1.4560,0.5215,500
1772931626.219688,0.5304,0.5000,0.0304,0.0581,0.5313,0.0581,2.00,0.80,-0.0403,1.00,1.4600,0.5196,500
1772931626.244802,0.5316,0.5000,0.0316,0.0562,0.5325,0.0561,2.00,0.80,-0.0412,1.00,1.4540,0.5225,500
1772931626.269385,0.5319,0.5000,0.0319,0.0565,0.5328,0.0564,2.00,0.80,-0.0403,1.00,1.4560,0.5215,500
1772931626.293682,0.5308,0.5000,0.0308,0.0574,0.5317,0.0574,2.00,0.80,-0.0413,1.00,1.4550,0.5220,500
